YEARYY,HOSPID,HOSPNAME,SPECIALNAME,CODE2,CODE3,CODE5,CODE8,CODE9,CODE10,CODE11,,
98Q4,3545012336,嘉恩診所                                                    ,診所                ,57.00,3.85,0.9649,1,6,n,n,,
98Q4,1145010038,臺灣基督教門諾會醫療財團法人門諾醫院                        ,區域醫院            ,144.00,3.82,1.0000,3,18,y,y,,
98Q4,3545011268,懷德診所                                                    ,診所                ,60.00,3.85,0.9833,1,7,n,n,,
98Q4,0645030011,臺北榮民總醫院玉里分院                                      ,地區醫院            ,87.00,3.33,0.9655,2,7,n,n,,
98Q4,0145030020,衛生福利部玉里醫院                                          ,地區醫院            ,65.00,3.90,0.9846,1,7,n,n,,
98Q4,1146010032,東基醫療財團法人台東基督教醫院                              ,地區醫院            ,181.00,3.85,0.9447,2,15,n,n,,
98Q4,1146010014,馬偕紀念醫院台東分院                                        ,區域醫院            ,142.00,4.14,0.9929,2,17,y,n,,
98Q4,3546010676,陳明正內科診所                                              ,診所                ,112.00,3.91,0.9821,1,15,n,n,,
98Q4,0146010013,衛生福利部台東醫院                                          ,地區醫院            ,35.00,3.58,1.0000,1,3,n,n,,
98Q4,0190030516,衛生福利部金門醫院                                          ,地區醫院            ,49.00,3.23,0.9183,1,8,y,n,,
98Q4,3501028029,安仁診所                                                    ,診所                ,23.00,3.94,1.0000,1,5,n,n,,
98Q4,1101160026,醫療財團法人辜公亮基金會和信治癌中心醫院                    ,區域醫院            ,1.00,3.90,1.0000,1,1,n,n,,
98Q4,3501194728,吳明修診所                                                  ,診所                ,20.00,3.94,1.0000,1,4,n,n,,
98Q4,1502050152,南山醫院                                                    ,診所                ,23.00,3.72,0.9130,1,5,y,n,,
98Q4,1202080029,信義醫療財團法人高雄基督教醫院                              ,地區醫院            ,29.00,3.36,1.0000,2,4,y,n,,
98Q4,1411030013,醫療財團法人臺灣區煤礦業基金會臺灣礦工醫院                  ,地區醫院            ,17.00,3.57,1.0000,,4,n,n,,
98Q4,0511040010,三軍總醫院附設基隆民眾診療服務處                            ,地區醫院            ,26.00,3.98,0.9615,1,5,n,n,,
98Q4,3517054566,慶華診所                                                    ,診所                ,18.00,3.87,1.0000,1,,n,n,,
98Q4,3517064062,中科診所                                                    ,診所                ,25.00,3.96,1.0000,1,5,n,n,,
98Q4,3522021882,民族診所                                                    ,診所                ,5.00,3.84,1.0000,1,3,n,n,,
98Q4,3531132807,同心診所                                                    ,診所                ,22.00,3.64,1.0000,1,4,n,n,,
98Q4,3532015814,桃安診所                                                    ,診所                ,19.00,4.02,1.0000,1,,n,n,,
98Q4,3533031910,康健診所                                                    ,診所                ,23.00,3.90,1.0000,1,3,n,n,,
98Q4,0634030014,臺北榮民總醫院蘇澳分院                                      ,地區醫院            ,23.00,3.52,1.0000,2,4,y,y,,
98Q4,3536161362,合安診所                                                    ,診所                ,26.00,3.98,1.0000,1,5,n,n,,
98Q4,0937030012,道周醫療社團法人道周醫院                                    ,地區醫院            ,28.00,3.73,0.9285,1,3,y,n,,
98Q4,1338030015,中國醫藥大學附設醫院草屯分院                                ,地區醫院            ,14.00,3.84,1.0000,1,,n,n,,
98Q4,0439010527,國立成功大學醫學院附設醫院斗六分院                          ,地區醫院            ,13.00,3.47,0.8461,1,3,y,n,,
98Q4,3439030022,雲林縣虎尾鎮農會附設診所                                    ,診所                ,25.00,3.98,1.0000,1,3,n,n,,
98Q4,3541081273,佳新診所                                                    ,診所                ,28.00,4.22,1.0000,1,3,n,n,,
98Q4,3541310948,侯嘉修內科診所                                              ,診所                ,16.00,3.99,1.0000,1,2,y,n,,
98Q4,3542062279,幸安診所                                                    ,診所                ,28.00,3.64,1.0000,1,4,n,n,,
98Q4,3542081437,尚清診所                                                    ,診所                ,11.00,3.75,0.9090,1,4,n,n,,
98Q4,3542171383,加昇診所                                                    ,診所                ,11.00,4.35,1.0000,1,,n,n,,
98Q4,0543010019,國軍高雄總醫院附設屏東民眾診療服務處                        ,地區醫院            ,13.00,3.42,1.0000,1,3,n,n,,
98Q4,1543010056,復興醫院                                                    ,地區醫院            ,15.00,3.62,1.0000,,2,n,n,,
98Q4,1143040010,恆基醫療財團法人恆春基督教醫院                              ,地區醫院            ,16.00,3.95,1.0000,,4,n,n,,
98Q4,3543081146,沐民診所                                                    ,診所                ,27.00,3.73,1.0000,1,3,n,n,,
98Q4,0643130018,高雄榮民總醫院屏東分院                                      ,地區醫院            ,20.00,3.59,1.0000,1,6,n,n,,
98Q4,0145010019,衛生福利部花蓮醫院                                          ,地區醫院            ,12.00,3.22,0.9166,1,2,n,n,,
98Q4,0645020015,臺北榮民總醫院鳳林分院                                      ,地區醫院            ,28.00,3.57,0.9642,,4,n,n,,
98Q4,0545040515,國軍花蓮總醫院附設民眾診療服務處                            ,區域醫院            ,9.00,3.61,1.0000,1,4,y,n,,
98Q4,0646010013,臺北榮民總醫院臺東分院                                      ,地區醫院            ,25.00,3.93,0.9600,1,4,n,n,,
99Q1,0501010019,三軍總醫院松山分院附設民眾診療服務處                        ,區域醫院            ,53.00,3.75,0.9811,1,10,y,n,,
99Q1,3501013040,安禾聯合診所                                                ,診所                ,170.00,4.09,0.9705,2,18,n,n,,
99Q1,3501011313,安德聯合診所                                                ,診所                ,228.00,3.96,0.9824,3,29,n,n,,
99Q1,1101010012,長庚醫療財團法人台北長庚紀念醫院                            ,醫學中心            ,213.00,3.98,0.9906,3,25,n,n,,
99Q1,3501013326,祐腎內科診所                                                ,診所                ,46.00,4.09,1.0000,1,6,n,n,,
99Q1,1101010021,基督復臨安息日會醫療財團法人臺安醫院                        ,區域醫院            ,173.00,3.71,0.9595,3,19,y,n,,
99Q1,1501010010,博仁綜合醫院                                                ,地區醫院            ,74.00,3.90,0.9459,1,9,n,n,,
99Q1,0901020013,中山醫療社團法人中山醫院                                    ,地區醫院            ,46.00,3.20,1.0000,1,7,n,n,,
99Q1,1101020027,中心診所醫療財團法人中心綜合醫院                            ,地區醫院            ,80.00,3.91,1.0000,1,12,n,y,,
99Q1,1101020036,宏恩醫療財團法人宏恩綜合醫院                                ,地區醫院            ,62.00,3.85,0.9838,1,9,n,n,,
99Q1,3501026609,杏心診所                                                    ,診所                ,53.00,4.13,0.9622,1,5,n,n,,
99Q1,3501023457,皇家診所                                                    ,診所                ,90.00,3.79,0.9888,1,7,n,n,,
99Q1,1101020018,國泰醫療財團法人國泰綜合醫院                                ,醫學中心            ,200.00,4.00,0.9500,3,33,y,y,,
99Q1,3501022754,羅斯福診所                                                  ,診所                ,124.00,3.84,1.0000,3,17,n,n,,
99Q1,3501093271,和泰內科診所                                                ,診所                ,37.00,4.08,1.0000,1,5,n,n,,
99Q1,0101090517,臺北市立聯合醫院                                            ,區域醫院            ,142.00,3.81,0.9788,12,78,y,n,,
99Q1,0101090517,臺北市立聯合醫院                                            ,區域醫院            ,77.00,3.92,1.0000,12,78,y,n,,
99Q1,0101090517,臺北市立聯合醫院                                            ,區域醫院            ,135.00,3.93,0.9703,12,78,y,n,,
99Q1,0101090517,臺北市立聯合醫院                                            ,區域醫院            ,93.00,3.76,0.9354,12,78,y,n,,
99Q1,0101090517,臺北市立聯合醫院                                            ,區域醫院            ,125.00,4.01,0.9760,12,78,y,n,,
99Q1,3501103281,仁佑診所                                                    ,診所                ,107.00,3.77,0.9532,2,11,n,n,,
99Q1,3501103905,宏林診所                                                    ,診所                ,75.00,4.04,1.0000,1,10,n,n,,
99Q1,1101100011,財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕紀念醫院  ,醫學中心            ,270.00,3.92,0.9925,4,43,y,y,,
99Q1,1501100055,福全醫院                                                    ,地區醫院            ,85.00,3.88,1.0000,1,14,n,n,,
99Q1,0501110514,三軍總醫院附設民眾診療服務處                                ,醫學中心            ,113.00,4.02,1.0000,5,29,y,y,,
99Q1,1301110511,中國醫藥大學附設醫院臺北分院                                ,地區醫院            ,36.00,3.63,1.0000,1,4,y,n,,
99Q1,3501112980,內湖內科診所                                                ,診所                ,42.00,3.97,1.0000,1,5,n,n,,
99Q1,3501110973,東成診所                                                    ,診所                ,103.00,3.92,0.9805,1,10,n,n,,
99Q1,3501112299,洪永祥診所                                                  ,診所                ,78.00,3.84,0.9743,1,10,n,n,,
99Q1,1101110026,康寧醫療財團法人康寧醫院                                    ,地區醫院            ,164.00,3.99,0.9817,2,19,n,y,,
99Q1,3501153656,百齡診所                                                    ,診所                ,52.00,4.30,1.0000,1,8,n,n,,
99Q1,3501153889,怡德診所                                                    ,診所                ,87.00,3.83,1.0000,2,11,n,n,,
99Q1,1101150011,新光醫療財團法人新光吳火獅紀念醫院                          ,醫學中心            ,448.00,4.18,0.9977,8,73,y,y,,
99Q1,3501151778,福林診所                                                    ,診所                ,54.00,4.04,1.0000,1,5,n,n,,
99Q1,3501161176,文林診所                                                    ,診所                ,101.00,4.00,0.9801,2,13,y,n,,
99Q1,3501162824,承新診所                                                    ,診所                ,77.00,3.99,0.9740,1,10,n,n,,
99Q1,1101160017,振興醫療財團法人振興醫院                                    ,區域醫院            ,177.00,3.23,0.9774,3,28,y,n,,
99Q1,0701160518,臺北市立關渡醫院-委託臺北榮民總醫院經營                     ,地區醫院            ,70.00,3.58,0.9571,1,9,n,n,,
99Q1,0601160016,臺北榮民總醫院                                              ,醫學中心            ,193.00,3.81,1.0000,10,54,y,y,,
99Q1,3501173005,佳康內科診所                                                ,診所                ,60.00,3.94,0.9833,1,8,n,n,,
99Q1,1301170017,臺北醫學大學附設醫院                                        ,區域醫院            ,124.00,4.08,1.0000,2,20,y,y,,
99Q1,0401180014,國立臺灣大學醫學院附設醫院                                  ,醫學中心            ,164.00,4.14,0.9512,18,42,y,y,,
99Q1,3501180395,紹毅內兒科診所                                              ,診所                ,88.00,3.94,0.9772,1,11,n,n,,
99Q1,1501180035,郵政總局郵政醫院                                            ,地區醫院            ,77.00,4.05,0.9740,1,11,y,n,,
99Q1,1401190039,同仁院醫療財團法人萬華醫院                                  ,地區醫院            ,91.00,3.90,0.9890,2,12,n,y,,
99Q1,1501190031,西園醫院                                                    ,地區醫院            ,46.00,3.72,1.0000,2,7,y,y,,
99Q1,1401190011,財團法人台灣省私立台北仁濟院附設仁濟醫院                    ,地區醫院            ,53.00,3.82,0.9622,2,7,y,y,,
99Q1,0401190010,國立臺灣大學醫學院附設醫院北護分院                          ,地區醫院            ,66.00,4.09,0.9545,2,6,y,y,,
99Q1,3501194595,萬澤內科診所                                                ,診所                ,68.00,4.12,1.0000,1,9,n,n,,
99Q1,3501202725,景安診所                                                    ,診所                ,73.00,3.72,1.0000,2,8,y,y,,
99Q1,1301200010,臺北市立萬芳醫院－委託財團法人臺北醫學大學辦理              ,醫學中心            ,308.00,3.72,0.9512,2,39,y,y,,
99Q1,3501202396,慶如診所                                                    ,診所                ,67.00,4.35,0.9850,1,9,n,n,,
99Q1,1502021071,三泰醫院                                                    ,地區醫院            ,152.00,3.71,0.9736,1,19,y,y,,
99Q1,0102020011,高雄市立聯合醫院                                            ,區域醫院            ,148.00,4.00,0.9729,2,20,y,n,,
99Q1,3502020549,腎美診所                                                    ,診所                ,187.00,3.90,0.9144,1,55,y,n,,
99Q1,3502030036,田源診所                                                    ,診所                ,86.00,3.92,0.9767,1,31,n,n,,
99Q1,3502033260,東陽診所                                                    ,診所                ,44.00,3.97,1.0000,1,15,n,n,,
99Q1,0602030026,高雄榮民總醫院                                              ,醫學中心            ,200.00,3.96,0.9700,12,30,y,y,,
99Q1,0502030015,國軍高雄總醫院左營分院附設民眾診療服務處                    ,區域醫院            ,93.00,3.96,0.9892,4,11,n,n,,
99Q1,3502033313,裕生診所                                                    ,診所                ,66.00,3.93,0.9696,1,15,n,n,,
99Q1,3502032398,龍華診所                                                    ,診所                ,85.00,3.98,0.9647,1,26,n,n,,
99Q1,1502041117,右昌聯合醫院                                                ,地區醫院            ,55.00,3.90,1.0000,1,6,n,n,,
99Q1,3502040818,佑強診所                                                    ,診所                ,142.00,3.99,0.9788,2,32,n,n,,
99Q1,1502040021,健仁醫院                                                    ,地區醫院            ,120.00,3.93,0.9833,2,16,y,n,,
99Q1,3502042250,楠華診所                                                    ,診所                ,31.00,3.61,0.9032,1,13,n,n,,
99Q1,3502040774,興義診所                                                    ,診所                ,108.00,4.12,1.0000,1,30,n,n,,
99Q1,1502050296,文雄醫院                                                    ,地區醫院            ,79.00,3.82,0.9746,1,10,y,n,,
99Q1,1502051435,宏明醫院                                                    ,地區醫院            ,75.00,4.12,1.0000,2,11,y,n,,
99Q1,3502054296,長清診所                                                    ,診所                ,133.00,4.00,0.9774,2,39,y,n,,
99Q1,3502054563,建安診所                                                    ,診所                ,86.00,3.73,1.0000,1,24,n,n,,
99Q1,3502054536,茂田診所                                                    ,診所                ,107.00,3.91,0.9813,1,28,n,n,,
99Q1,1502050170,祐生醫院                                                    ,地區醫院            ,48.00,3.82,0.9375,1,6,n,n,,
99Q1,1302050014,財團法人私立高雄醫學大學附設中和紀念醫院                    ,醫學中心            ,235.00,3.99,1.0000,10,41,y,y,,
99Q1,3502054698,德恩內科診所                                                ,診所                ,106.00,3.98,1.0000,1,28,n,n,,
99Q1,1502060149,惠仁醫院                                                    ,地區醫院            ,66.00,3.97,0.9545,1,8,n,n,,
99Q1,3502072623,五福診所                                                    ,診所                ,32.00,3.64,0.9687,1,12,n,n,,
99Q1,3502072418,好生診所                                                    ,診所                ,124.00,3.83,0.9919,1,29,n,n,,
99Q1,4102071021,阮綜合醫療社團法人上順診所                                  ,診所                ,91.00,3.88,0.9340,2,11,n,n,,
99Q1,3502084187,吳三江內科診所                                              ,診所                ,125.00,4.18,0.9760,1,33,y,y,,
99Q1,0902080013,阮綜合醫療社團法人阮綜合醫院                                ,區域醫院            ,191.00,3.88,0.9790,2,31,y,y,,
99Q1,3502083608,昱泰診所                                                    ,診所                ,96.00,3.92,1.0000,1,28,n,n,,
99Q1,3502083984,家綾診所                                                    ,診所                ,98.00,3.91,0.9795,1,30,n,n,,
99Q1,1202080010,財團法人天主教聖功醫院                                      ,地區醫院            ,67.00,3.78,0.9253,1,9,y,n,,
99Q1,0502080015,國軍高雄總醫院附設民眾診療服務處                            ,區域醫院            ,118.00,4.02,1.0000,1,17,y,y,,
99Q1,3502083877,愛欣診所                                                    ,診所                ,120.00,3.70,0.9750,1,30,n,n,,
99Q1,3502083822,聖安診所                                                    ,診所                ,103.00,3.99,0.9902,1,34,n,n,,
99Q1,3502098010,吉泰內科診所                                                ,診所                ,100.00,4.14,0.9900,1,28,y,n,,
99Q1,3502097666,博佑診所                                                    ,診所                ,90.00,4.15,0.9777,1,28,y,n,,
99Q1,3502112033,佳生診所                                                    ,診所                ,46.00,3.98,1.0000,1,16,n,n,,
99Q1,3502112140,明港診所                                                    ,診所                ,109.00,3.86,0.9816,1,29,n,n,,
99Q1,3502112113,高健診所                                                    ,診所                ,125.00,3.96,0.9360,1,30,n,n,,
99Q1,1102110011,高雄市立小港醫院（委託財團法人私立高雄醫學大學經營）        ,區域醫院            ,228.00,3.90,0.9912,3,29,y,y,,
99Q1,3511041083,元翔診所                                                    ,診所                ,76.00,4.04,1.0000,,8,n,n,,
99Q1,3511040988,安基診所                                                    ,診所                ,72.00,4.00,1.0000,1,7,n,n,,
99Q1,3511041074,高士振診所                                                  ,診所                ,180.00,4.01,0.9555,3,18,n,n,,
99Q1,1111060015,長庚醫療財團法人基隆長庚紀念醫院                            ,區域醫院            ,390.00,3.71,0.9846,9,50,y,y,,
99Q1,0111070010,衛生福利部基隆醫院                                          ,區域醫院            ,168.00,3.57,0.9583,2,17,y,n,,
99Q1,3512011276,安慎診所                                                    ,診所                ,259.00,3.99,0.9652,2,32,y,y,,
99Q1,3512013145,成民內科診所                                                ,診所                ,47.00,4.10,0.9787,1,7,n,n,,
99Q1,1512011185,南門綜合醫院                                                ,地區醫院            ,73.00,4.05,0.9863,1,10,n,n,,
99Q1,1112010519,財團法人馬偕紀念醫院新竹分院                                ,區域醫院            ,83.00,3.94,0.9879,3,12,y,n,,
99Q1,1112010528,國泰醫療財團法人新竹國泰綜合醫院                            ,地區醫院            ,120.00,3.79,0.9333,1,17,n,n,,
99Q1,3512040651,亞太診所                                                    ,診所                ,79.00,3.86,1.0000,,10,y,y,,
99Q1,3512042351,祥仁內科診所                                                ,診所                ,39.00,3.87,0.9743,1,5,n,n,,
99Q1,1517011112,澄清綜合醫院                                                ,區域醫院            ,122.00,3.77,0.9590,1,15,y,y,,
99Q1,1317020519,中國醫藥大學附設醫院台中東區分院                            ,地區醫院            ,62.00,3.72,0.9677,1,6,n,n,,
99Q1,1517020040,台新醫院                                                    ,地區醫院            ,149.00,4.11,0.9731,2,20,y,n,,
99Q1,3517020873,兆揚內科診所                                                ,診所                ,91.00,3.85,0.9780,2,12,n,n,,
99Q1,3517031698,世紀聯合門診崇安診所                                        ,診所                ,60.00,3.98,0.9833,1,10,n,n,,
99Q1,3517033861,佑全診所                                                    ,診所                ,54.00,4.13,1.0000,1,8,n,n,,
99Q1,3517033683,宏安診所                                                    ,診所                ,58.00,3.90,0.9827,1,7,n,n,,
99Q1,3517031161,漢陽內科診所                                                ,診所                ,112.00,3.81,1.0000,3,16,n,n,,
99Q1,0117030010,衛生福利部臺中醫院                                          ,區域醫院            ,129.00,3.16,0.9922,2,17,y,n,,
99Q1,1317040011,中山醫學大學附設醫院                                        ,醫學中心            ,62.00,3.78,1.0000,3,16,y,y,,
99Q1,1317050017,中國醫藥大學附設醫院                                        ,醫學中心            ,392.00,3.78,0.9897,6,59,y,y,,
99Q1,3517051752,太原診所                                                    ,診所                ,123.00,3.75,0.9918,1,17,n,n,,
99Q1,3517052535,文冠內科診所                                                ,診所                ,66.00,4.08,1.0000,1,13,n,n,,
99Q1,1517051125,臺安醫院雙十分院                                            ,地區醫院            ,80.00,3.77,1.0000,1,12,n,n,,
99Q1,3517064062,中科診所                                                    ,診所                ,30.00,3.87,1.0000,1,4,n,n,,
99Q1,3517063047,傑安內科診所                                                ,診所                ,70.00,3.99,1.0000,1,10,n,n,,
99Q1,0617060018,臺中榮民總醫院                                              ,醫學中心            ,182.00,3.99,0.9780,7,32,y,y,,
99Q1,1517061032,澄清綜合醫院中港分院                                        ,區域醫院            ,140.00,3.73,0.9928,2,20,y,y,,
99Q1,3517072813,大墩診所                                                    ,診所                ,56.00,3.94,1.0000,1,7,n,n,,
99Q1,3517073123,佳楊診所                                                    ,診所                ,42.00,3.90,1.0000,1,7,n,n,,
99Q1,3517083656,中清診所                                                    ,診所                ,78.00,3.99,1.0000,1,10,n,n,,
99Q1,3517083549,京冠診所                                                    ,診所                ,72.00,3.82,1.0000,1,12,n,n,,
99Q1,1517080019,聯安醫院                                                    ,地區醫院            ,62.00,3.85,0.9677,1,8,n,n,,
99Q1,0221010019,台南市立醫院                                                ,區域醫院            ,126.00,4.06,1.0000,2,19,y,y,,
99Q1,1121010018,台灣基督長老教會新樓醫療財團法人台南新樓醫院                ,區域醫院            ,180.00,3.83,0.9833,3,30,y,y,,
99Q1,3521010590,石內科診所                                                  ,診所                ,57.00,3.94,1.0000,1,6,n,n,,
99Q1,3521012594,立福內科診所                                                ,診所                ,98.00,3.93,0.9489,1,12,n,n,,
99Q1,3521013582,康福內科診所                                                ,診所                ,50.00,3.95,1.0000,1,9,n,n,,
99Q1,3521010027,蘇義華內科小兒科診所                                        ,診所                ,69.00,3.98,0.9855,2,8,y,n,,
99Q1,3521022198,美侖診所                                                    ,診所                ,70.00,3.78,0.9428,1,7,y,n,,
99Q1,3521020970,迦南內科診所                                                ,診所                ,123.00,3.84,0.9593,2,15,n,n,,
99Q1,3521031768,光明內科診所                                                ,診所                ,48.00,3.97,1.0000,1,7,n,n,,
99Q1,1521031104,郭綜合醫院                                                  ,區域醫院            ,224.00,3.71,1.0000,4,34,y,y,,
99Q1,3521031786,謝智超達恩診所                                              ,診所                ,46.00,4.06,1.0000,1,7,n,n,,
99Q1,3521042501,公園內科診所                                                ,診所                ,124.00,3.96,1.0000,1,14,n,n,,
99Q1,3521042627,文賢內科診所                                                ,診所                ,49.00,3.94,0.9795,1,7,n,n,,
99Q1,3521042672,弘典內科診所                                                ,診所                ,71.00,3.90,1.0000,2,11,n,n,,
99Q1,3521042510,林建任內科診所                                              ,診所                ,108.00,3.92,0.9444,1,10,n,n,,
99Q1,0421040011,國立成功大學醫學院附設醫院                                  ,醫學中心            ,36.00,3.92,1.0000,9,28,y,y,,
99Q1,3521041120,陳冠文內科診所（風典聯合門診）                              ,診所                ,152.00,3.96,0.9934,2,21,y,n,,
99Q1,3521040712,福民內科診所                                                ,診所                ,127.00,4.03,0.9842,3,18,y,n,,
99Q1,3521051564,十全診所                                                    ,診所                ,71.00,3.80,0.9436,1,7,y,n,,
99Q1,1521051160,永和醫院                                                    ,地區醫院            ,197.00,3.94,1.0000,2,21,y,y,,
99Q1,3521052838,康健內兒科診所                                              ,診所                ,173.00,3.93,0.9768,2,23,y,y,,
99Q1,0121050011,衛生福利部臺南醫院                                          ,區域醫院            ,41.00,3.69,1.0000,1,7,n,n,,
99Q1,3521062325,育堂診所                                                    ,診所                ,49.00,4.01,0.9591,1,6,y,n,,
99Q1,3521060849,榮銘內科診所                                                ,診所                ,153.00,3.95,1.0000,2,17,n,n,,
99Q1,1122010021,天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院          ,區域醫院            ,215.00,3.80,1.0000,4,34,y,y,,
99Q1,3522012794,宏醫診所                                                    ,診所                ,159.00,3.83,1.0000,2,18,n,n,,
99Q1,1522011115,陽明醫院                                                    ,地區醫院            ,108.00,3.81,1.0000,1,14,n,n,,
99Q1,1122010012,戴德森醫療財團法人嘉義基督教醫院                            ,區域醫院            ,388.00,3.84,0.9793,6,57,y,y,,
99Q1,3522023037,正安診所                                                    ,診所                ,166.00,3.69,0.9759,2,20,n,n,,
99Q1,3522023680,安馨嘉義內科診所                                            ,診所                ,104.00,3.90,0.9807,1,12,n,n,,
99Q1,0622020017,臺中榮民總醫院嘉義分院                                      ,區域醫院            ,44.00,3.63,0.9318,3,6,y,n,,
99Q1,0122020517,衛生福利部嘉義醫院                                          ,地區醫院            ,72.00,3.48,1.0000,1,10,n,n,,
99Q1,0931010016,中英醫療社團法人中英醫院                                    ,地區醫院            ,185.00,4.11,0.9783,3,25,n,n,,
99Q1,3531016960,仁謙診所                                                    ,診所                ,54.00,3.74,1.0000,1,6,n,n,,
99Q1,3531013763,昕隆診所                                                    ,診所                ,97.00,3.96,1.0000,1,11,n,n,,
99Q1,1531010082,板新醫院                                                    ,地區醫院            ,48.00,3.82,0.9375,1,7,n,n,,
99Q1,3531015472,陳尚志診所                                                  ,診所                ,67.00,4.02,1.0000,1,9,n,n,,
99Q1,3531015865,憲安診所                                                    ,診所                ,70.00,3.96,1.0000,1,9,n,n,,
99Q1,1531010108,蕭中正醫院                                                  ,地區醫院            ,123.00,3.72,0.9837,1,9,n,n,,
99Q1,1131010011,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院                ,醫學中心            ,360.00,3.98,0.9666,8,51,y,y,,
99Q1,3531025085,江生診所                                                    ,診所                ,104.00,3.95,0.9903,2,12,n,n,,
99Q1,1531020122,宏仁醫院                                                    ,地區醫院            ,131.00,3.99,0.9923,2,17,n,n,,
99Q1,1531021174,祐民醫院                                                    ,地區醫院            ,43.00,3.88,1.0000,1,6,n,n,,
99Q1,3531024711,康全診所                                                    ,診所                ,124.00,4.00,1.0000,2,13,n,n,,
99Q1,3531022333,德澤診所                                                    ,診所                ,93.00,4.08,0.9892,1,13,n,n,,
99Q1,3531024640,輝德診所                                                    ,診所                ,75.00,4.14,1.0000,1,10,n,n,,
99Q1,1231030015,天主教耕莘醫療財團法人永和耕莘醫院                          ,地區醫院            ,103.00,3.92,0.9902,2,13,y,y,,
99Q1,3531033916,睿康診所                                                    ,診所                ,96.00,3.67,0.9895,1,12,n,y,,
99Q1,3531031752,戴良恭診所                                                  ,診所                ,140.00,3.99,0.9571,3,13,n,n,,
99Q1,1531040259,中祥醫院                                                    ,地區醫院            ,91.00,4.13,1.0000,1,12,n,n,,
99Q1,3531044286,承安聯合診所                                                ,診所                ,112.00,3.94,0.9642,2,14,n,n,,
99Q1,3531043823,欣禾診所                                                    ,診所                ,130.00,3.84,0.9692,3,15,n,n,,
99Q1,1331040513,衛生福利部雙和醫院〈委託臺北醫學大學興建經營〉              ,區域醫院            ,164.00,3.78,0.9756,5,31,y,y,,
99Q1,1231050017,天主教耕莘醫療財團法人耕莘醫院                              ,區域醫院            ,174.00,3.88,0.9942,4,24,y,y,,
99Q1,1531050077,同仁醫院                                                    ,地區醫院            ,137.00,3.87,0.9781,2,18,n,n,,
99Q1,1131050515,佛教慈濟醫療財團法人台北慈濟醫院                            ,區域醫院            ,271.00,3.95,0.9963,4,39,y,y,,
99Q1,3531053285,國城診所                                                    ,診所                ,114.00,3.74,0.9824,1,13,n,n,,
99Q1,3531065141,安庚內科診所                                                ,診所                ,41.00,3.81,1.0000,1,8,n,y,,
99Q1,3531063567,安新診所                                                    ,診所                ,69.00,3.99,0.9855,1,8,n,n,,
99Q1,3531061214,志豪診所                                                    ,診所                ,97.00,3.88,0.9896,2,11,n,n,,
99Q1,3531064591,祥佑診所                                                    ,診所                ,60.00,4.32,0.9833,1,8,n,n,,
99Q1,3531063870,新庚診所                                                    ,診所                ,100.00,3.88,0.9700,1,10,y,n,,
99Q1,1531060180,新泰綜合醫院                                                ,地區醫院            ,76.00,4.28,1.0000,1,9,y,n,,
99Q1,0131060029,衛生福利部臺北醫院                                          ,區域醫院            ,151.00,3.27,0.9205,2,14,y,y,,
99Q1,0131060010,衛生福利部樂生療養院                                        ,地區醫院            ,54.00,3.80,1.0000,1,8,y,n,,
99Q1,1531071030,仁愛醫院                                                    ,地區醫院            ,105.00,4.32,1.0000,1,12,n,n,,
99Q1,3531072208,家祥診所                                                    ,診所                ,81.00,3.93,1.0000,1,8,n,n,,
99Q1,3531081609,幸安診所                                                    ,診所                ,63.00,3.94,0.9841,1,7,n,n,,
99Q1,1131090019,行天宮醫療志業醫療財團法人恩主公醫院                        ,區域醫院            ,184.00,3.65,0.9836,3,21,y,n,,
99Q1,3531091729,慧安診所                                                    ,診所                ,59.00,4.06,1.0000,1,6,n,n,,
99Q1,1531100027,公祥醫院                                                    ,地區醫院            ,72.00,3.99,0.9583,1,9,n,n,,
99Q1,3531104965,怡安診所                                                    ,診所                ,53.00,3.91,1.0000,1,8,n,n,,
99Q1,1131100010,財團法人基督長老教會馬偕紀念醫院淡水分院                    ,醫學中心            ,168.00,3.94,0.9702,5,28,y,y,,
99Q1,3531112627,世康診所                                                    ,診所                ,72.00,3.81,0.9722,2,8,n,n,,
99Q1,3531111077,東暉診所                                                    ,診所                ,82.00,4.05,0.9756,1,10,n,n,,
99Q1,1131110516,國泰醫療財團法人汐止國泰綜合醫院                            ,區域醫院            ,128.00,3.90,0.9843,3,24,y,y,,
99Q1,3531132469,元福診所                                                    ,診所                ,76.00,3.99,1.0000,1,9,y,y,,
99Q1,3531132414,廣泉診所                                                    ,診所                ,49.00,3.98,1.0000,1,7,n,n,,
99Q1,3531142456,仁美診所                                                    ,診所                ,80.00,4.00,1.0000,1,14,n,n,,
99Q1,3531140774,集賢內科診所                                                ,診所                ,144.00,3.91,0.9513,2,18,y,n,,
99Q1,3531161540,宏明診所                                                    ,診所                ,69.00,4.02,0.9710,1,9,n,n,,
99Q1,3532015770,全安診所                                                    ,診所                ,146.00,3.87,0.9931,4,18,n,n,,
99Q1,3532014380,安慧診所                                                    ,診所                ,49.00,3.94,1.0000,1,6,y,n,,
99Q1,3532012591,桃庚聯合診所                                                ,診所                ,130.00,3.92,0.9923,2,13,y,y,,
